 op name, start time, total time(us), device type
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.397302, 4, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.397302, 5, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.397303, 24, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.397303, 5, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.397304, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397304, 24, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.397305, 3, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.397305, 7, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.397305, 8, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.397305, 9, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.397306, 4, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397306, 25, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.397307, 7, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.397307, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.397307, 4, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.397307, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.397307, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.397308, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.397308, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.397308, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.397309, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.397309, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.397310, 5, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397310, 24, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.397310, 3, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.397311, 7, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.397311, 8, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.397311, 8, npu_aicore
 hidden_block1(Reshape), 12:05:05.397312, 8, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.397312, 9, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.397312, 428, npu_aicore
 logits(Reshape), 12:05:05.397313, 105, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.397313, 21, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.397313, 6, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.397314, 4, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.397314, 7, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.397314, 7, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.397315, 7, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.397315, 4, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397315, 25, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.397316, 10, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.397316, 4, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.397316, 4, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.397317, 4, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.397317, 4, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.397317, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.397318, 24, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.397318, 4, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.397318, 5, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.397319, 24, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.397319, 4, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.397319, 4, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397319, 24, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.397320, 3, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.397320, 7, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.397320, 8, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.397320, 9, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.397321, 4, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397321, 23, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.397321, 6, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.397322, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.397322, 4, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.397322, 4, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.397323, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.397323, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.397323, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.397324, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.397324, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.397324, 4, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.397325, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397325, 24, npu_aicore
 hidden_block0(Add), 12:05:05.397326, 3, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.397326, 5, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.397326, 4, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.397327, 8, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.397327, 7, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.397327, 7, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.397327, 4, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397328, 24, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.397328, 9, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.397329, 4, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.397329, 4, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.397329, 4, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.397330, 3, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.397330, 3, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.397330, 25, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.397331, 4, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.397331, 4, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.397331, 24, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.397332, 5, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.397332, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397332, 24, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.397333, 3, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.397333, 7, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.397334, 8, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.397334, 9, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.397334, 4, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397334, 24, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.397335, 7, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.397335, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.397335, 4, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.397335, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.397336, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.397336, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.397336, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.397337, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.397337, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.397337, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.397338, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397338, 24, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.397338, 3, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.397339, 7, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.397339, 7, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.397339, 8, npu_aicore
 hidden_block1(Reshape), 12:05:05.397340, 9, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.397340, 9, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.397340, 449, npu_aicore
 logits(Reshape), 12:05:05.397340, 130, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.397341, 23, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.397341, 9, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.397341, 7, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.397342, 8, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.397342, 10, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.397342, 9, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.397343, 6, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397343, 32, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.397343, 12, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.397343, 5, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.397344, 5, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.397344, 6, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.397345, 5, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.397345, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.397345, 31, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.397345, 7, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.397346, 7, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.397346, 31, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.397346, 6, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.397347, 5, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397347, 33, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.397347, 4, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.397348, 10, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.397348, 9, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.397348, 10, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.397349, 5, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397349, 30, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.397349, 7, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.397350, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.397350, 3, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.397350, 4, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.397350, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.397351, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.397352, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.397352, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.397352, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.397353, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.397353, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397353, 24, npu_aicore
 hidden_block0(Add), 12:05:05.397354, 2, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.397354, 5, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.397355, 4, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.397355, 6, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.397355, 6, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.397355, 6, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.397356, 3, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397356, 23, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.397356, 8, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.397357, 3, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.397357, 2, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.397357, 3, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.397358, 2, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.397358, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.397358, 24, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.397359, 4, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.397359, 4, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.397359, 24, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.397360, 5, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.397360, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397360, 24, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.397360, 3, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.397360, 7, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.397361, 8, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.397361, 9, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.397362, 3, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397362, 26, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.397362, 7, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.397362, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.397363, 4, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.397363, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.397364, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.397364, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.397365, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.397365, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.397365, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.397365, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.397366, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.397366, 24, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.397367, 3, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.397367, 7, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.397367, 7, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.397368, 8, npu_aicore
 hidden_block1(Reshape), 12:05:05.397368, 9, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.397368, 9, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.397369, 428, npu_aicore
 logits(Reshape), 12:05:05.397369, 105, npu_aicore
 /Reshape_output_0(Reshape), 12:05:05.407550, 21, npu_aicore
 netoutput_cast_6(CastT), 12:05:05.407552, 6, npu_aicore
 graphop_data_cast_14(CastT), 12:05:05.407553, 4, npu_aicore
 transdata_for_nd_16(TransData), 12:05:05.407553, 7, npu_aicore
 /model/transformer/h.0/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.407554, 7, npu_aicore
 transdata_for_nd_17(TransData), 12:05:05.407555, 7, npu_aicore
 /model/transformer/h.0/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.407556, 4, npu_aicore
 /model/transformer/h.0/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407556, 25, npu_aicore
 /model/transformer/h.0/attn/Split_output_0(SplitD), 12:05:05.407557, 10, npu_aicore
 /model/transformer/h.0/attn/Transpose_1_output_0(Permute), 12:05:05.407558, 4, npu_aicore
 /model/transformer/h.0/attn/Transpose_2_output_0(Permute), 12:05:05.407558, 4, npu_aicore
 /model/transformer/h.0/attn/Transpose_output_0(Permute), 12:05:05.407559, 4, npu_aicore
 /model/transformer/h.0/attn/Mul_1_output_0(Mul), 12:05:05.407560, 4, npu_aicore
 /model/transformer/h.0/attn/Mul_output_0(Mul), 12:05:05.407561, 3, npu_aicore
 /model/transformer/h.0/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.407561, 24, npu_aicore
 /model/transformer/h.0/attn/Add_output_0(Add), 12:05:05.407562, 4, npu_aicore
 /model/transformer/h.0/attn/Softmax_output_0(Softmax), 12:05:05.407562, 5, npu_aicore
 /model/transformer/h.0/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.407563, 24, npu_aicore
 /model/transformer/h.0/attn/Transpose_3_output_0(Permute), 12:05:05.407564, 4, npu_aicore
 /model/transformer/h.0/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.407564, 3, npu_aicore
 /model/transformer/h.0/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407565, 24, npu_aicore
 /model/transformer/h.0/Add_output_0(Add), 12:05:05.407565, 3, npu_aicore
 transdata_for_nd_18(TransData), 12:05:05.407566, 6, npu_aicore
 /model/transformer/h.0/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.407567, 8, npu_aicore
 transdata_for_nd_19(TransData), 12:05:05.407567, 9, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.407568, 5, npu_aicore
 /model/transformer/h.0/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407569, 25, npu_aicore
 transdata_for_nd_20(TransData), 12:05:05.407570, 6, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_output_0(Mul), 12:05:05.407570, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Pow_output_0(Pow), 12:05:05.407571, 4, npu_aicore
 transdata_for_nd_21(TransData), 12:05:05.407572, 4, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_1_output_0(Mul), 12:05:05.407573, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Add_output_0(Add), 12:05:05.407573, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_2_output_0(Mul), 12:05:05.407574, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Tanh_output_0(Activation), 12:05:05.407575, 2, npu_aicore
 /model/transformer/h.0/mlp/act/Add_1_output_0(Add), 12:05:05.407576, 3, npu_aicore
 /model/transformer/h.0/mlp/act/Mul_3_output_0(Mul), 12:05:05.407576, 4, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.407577, 3, npu_aicore
 /model/transformer/h.0/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407578, 24, npu_aicore
 hidden_block0(Add), 12:05:05.407579, 3, npu_aicore
 netoutput_cast_23(CastT), 12:05:05.407580, 4, npu_aicore
 graphop_data_cast_30(CastT), 12:05:05.407580, 4, npu_aicore
 transdata_for_nd_22(TransData), 12:05:05.407581, 6, npu_aicore
 /model/transformer/h.1/ln_1/LayerNormalization_output_0(LayerNorm), 12:05:05.407582, 6, npu_aicore
 transdata_for_nd_23(TransData), 12:05:05.407583, 6, npu_aicore
 /model/transformer/h.1/attn/c_attn/Reshape_output_0(Reshape), 12:05:05.407583, 3, npu_aicore
 /model/transformer/h.1/attn/c_attn/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407584, 23, npu_aicore
 /model/transformer/h.1/attn/Split_output_0(SplitD), 12:05:05.407585, 8, npu_aicore
 /model/transformer/h.1/attn/Transpose_1_output_0(Permute), 12:05:05.407585, 3, npu_aicore
 /model/transformer/h.1/attn/Transpose_2_output_0(Permute), 12:05:05.407586, 3, npu_aicore
 /model/transformer/h.1/attn/Transpose_output_0(Permute), 12:05:05.407587, 3, npu_aicore
 /model/transformer/h.1/attn/Mul_1_output_0(Mul), 12:05:05.407588, 3, npu_aicore
 /model/transformer/h.1/attn/Mul_output_0(Mul), 12:05:05.407589, 2, npu_aicore
 /model/transformer/h.1/attn/MatMul_output_0(BatchMatMulV2), 12:05:05.407589, 23, npu_aicore
 /model/transformer/h.1/attn/Add_output_0(Add), 12:05:05.407590, 3, npu_aicore
 /model/transformer/h.1/attn/Softmax_output_0(Softmax), 12:05:05.407591, 4, npu_aicore
 /model/transformer/h.1/attn/MatMul_1_output_0(BatchMatMulV2), 12:05:05.407592, 23, npu_aicore
 /model/transformer/h.1/attn/Transpose_3_output_0(Permute), 12:05:05.407592, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Reshape_output_0(Reshape), 12:05:05.407593, 3, npu_aicore
 /model/transformer/h.1/attn/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407594, 24, npu_aicore
 /model/transformer/h.1/Add_output_0(Add), 12:05:05.407595, 2, npu_aicore
 transdata_for_nd_24(TransData), 12:05:05.407595, 7, npu_aicore
 /model/transformer/h.1/ln_2/LayerNormalization_output_0(LayerNorm), 12:05:05.407596, 5, npu_aicore
 transdata_for_nd_25(TransData), 12:05:05.407597, 7, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Reshape_output_0(Reshape), 12:05:05.407598, 3, npu_aicore
 /model/transformer/h.1/mlp/c_fc/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407598, 24, npu_aicore
 transdata_for_nd_26(TransData), 12:05:05.407599, 6, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_output_0(Mul), 12:05:05.407600, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Pow_output_0(Pow), 12:05:05.407600, 3, npu_aicore
 transdata_for_nd_27(TransData), 12:05:05.407601, 4, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_1_output_0(Mul), 12:05:05.407602, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_output_0(Add), 12:05:05.407602, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_2_output_0(Mul), 12:05:05.407603, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Tanh_output_0(Activation), 12:05:05.407604, 2, npu_aicore
 /model/transformer/h.1/mlp/act/Add_1_output_0(Add), 12:05:05.407605, 3, npu_aicore
 /model/transformer/h.1/mlp/act/Mul_3_output_0(Mul), 12:05:05.407605, 2, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Reshape_output_0(Reshape), 12:05:05.407606, 3, npu_aicore
 /model/transformer/h.1/mlp/c_proj/Gemm_output_0__matmul_converted_MatMul(MatMulV2), 12:05:05.407607, 23, npu_aicore
 /model/transformer/h.1/Add_1_output_0(Add), 12:05:05.407608, 2, npu_aicore
 transdata_for_nd_28(TransData), 12:05:05.407608, 6, npu_aicore
 /model/transformer/ln_f/LayerNormalization_output_0(LayerNorm), 12:05:05.407609, 5, npu_aicore
 transdata_for_nd_29(TransData), 12:05:05.407610, 6, npu_aicore
 hidden_block1(Reshape), 12:05:05.407611, 3, npu_aicore
 logits__matmul_converted_MatMul_InReshape(Reshape), 12:05:05.407611, 8, npu_aicore
 logits__matmul_converted_MatMul(MatMulV2), 12:05:05.407612, 427, npu_aicore
